Chromosome	Start	End	Strand	name	ED FOXA1	Dox FOXA1 High	Dox FOXA1 Low	Dox input	ED input	Dox H3K27ac	ED H3K27ac
chr14	21101164	21101236	+	tRNA-Pro-TGG-1-1	0.602949494326401	0.79280462955079	0.615088894240661	0.539536088685095	0.493336060321246	0.474183250232368	0.412777858366464
chr11	75946868	75946940	-	tRNA-Pro-TGG-2-1	0.691618537609695	0.870530573624396	0.878698420343802	0.434626293662993	0.374254942312669	1.97260232096665	3.03301991582315
chr5	180615853	180615925	-	tRNA-Pro-TGG-3-1	0.76255377223633	0.901620951253839	0.849408472999008	0.449613407237579	0.578394001755944	2.44678557119902	3.6791069984837
chr14	21152174	21152246	+	tRNA-Pro-TGG-3-2	0.975359476116236	1.10370840584522	1.20088784113653	0.389664952939235	0.35724335402573	5.25395041257463	3.5355320912258
chr16	3208922	3208994	+	tRNA-Pro-TGG-3-3	0.496546642386448	0.419720097997477	0.546745683769477	0.359690725790064	0.425289707173488	12.8408824162925	10.6604368638991
chr16	3234132	3234204	-	tRNA-Pro-TGG-3-4	1.09949613671285	0.870530573624396	0.8884617361254	0.29974227149172	0.425289707173488	0.758693200371788	1.74084575050204
chr16	3238093	3238165	+	tRNA-Pro-TGG-3-5	0.709352346266354	0.746169063106626	0.605325578459064	0.449613407237579	0.34023176573879	2.04847164100383	2.74587010130735
chr19	45981848	45981945	-	tRNA-SeC-TCA-1-1	0.656150920296377	0.761714251921347	0.995858209722975	0.479587634386751	0.221150647730214	3.45205406169164	4.07393799344293
chr22	44546537	44546605	+	tRNA-SeC-TCA-2-1	0.230539512536565	0.23317783222082	0.156213052505565	0.22480670361879	0.306208589164911	0.227607960111537	0.161521770665138
chr6	27509553	27509635	-	tRNA-Ser-AGA-1-1	1.41870469253271	1.33688623806604	1.19112452535493	0.374677839364649	0.408278118886549	0.569019900278841	0.340990404737514
chr6	26327816	26327898	+	tRNA-Ser-AGA-2-1	0.815755198206307	0.839440195994954	0.761538630964628	0.449613407237579	0.153104294582456	0.398313930195189	0.610193355846077
chr6	27446590	27446672	+	tRNA-Ser-AGA-2-2	0.833489006862966	1.0881632170305	0.995858209722975	0.314729385066306	0.35724335402573	1.27081111062275	1.25628043850663
chr6	27463592	27463674	+	tRNA-Ser-AGA-2-3	0.549748068356424	0.559626797329969	0.761538630964628	0.344703612215478	0.510347648608186	0.284509950139421	0.430724721773701
chr6	27470817	27470899	+	tRNA-Ser-AGA-2-4	1.56057516178598	1.70997076961935	1.85502999850358	0.359690725790064	0.35724335402573	0.758693200371788	0.646087082660552
chr8	96281884	96281966	-	tRNA-Ser-AGA-2-5	1.27683422327944	1.39906699332492	1.3473375778605	0.629458770132611	0.782533061199218	6.88514079337398	13.298625784763
chr17	8129927	8130009	-	tRNA-Ser-AGA-2-6	1.18816517999614	1.0881632170305	1.11301799910215	0.269768044342548	0.289197000877972	1.30874577064134	2.31514537953364
chr6	27499986	27500068	+	tRNA-Ser-AGA-3-1	0.407877599103153	0.45081047562692	0.331952736574325	0.464600520812165	0.459312883747367	0.341411940167305	0.251256087701326
chr6	27521191	27521273	-	tRNA-Ser-AGA-4-1	0.939891858802919	1.33688623806604	1.35710089364209	0.314729385066306	0.425289707173488	0.417281260204484	0.502512175402652
chr17	8042198	8042280	-	tRNA-Ser-CGA-1-1	0.993093284772895	0.932711328883282	0.927514999251791	0.254780930767962	0.391266530599609	0.986301160483325	1.435749072579
chr6	27177627	27177709	+	tRNA-Ser-CGA-2-1	0.656150920296377	0.730623874291904	0.722485367838237	0.449613407237579	0.442301295460428	0.360379270176599	0.233309224294088
chr6	27640228	27640310	-	tRNA-Ser-CGA-3-1	0.851222815519624	2.09860048998738	1.72810689334281	0.464600520812165	0.71448670805146	1.66912504081793	1.20243984828492
chr12	56584147	56584229	+	tRNA-Ser-CGA-4-1	0.585215685669742	0.435265286812198	0.322189420792727	0.359690725790064	0.408278118886549	6.39199021313232	9.15290033769115
chr6	27065084	27065166	+	tRNA-Ser-GCT-1-1	0.727086154923013	0.544081608515248	0.742011999401433	0.344703612215478	0.306208589164911	1.27081111062275	1.22038671169215
chr6	27265774	27265856	+	tRNA-Ser-GCT-2-1	0.744819963579671	0.45081047562692	0.48816578907989	0.314729385066306	0.493336060321246	0.265542620130126	0.215362360886851
chr11	66115590	66115672	+	tRNA-Ser-GCT-3-1	0.443345216416471	0.45081047562692	0.478402473298292	0.314729385066306	0.323220177451851	5.76606832282559	7.16079849948779
chr6	28565116	28565198	-	tRNA-Ser-GCT-4-1	0.62068330298306	0.606262363774133	0.468639157516694	0.22480670361879	0.238162236017153	0.132771310065063	0.215362360886851
chr15	40886022	40886104	-	tRNA-Ser-GCT-4-2	0.780287580892989	2.02087454591378	1.68905363021642	0.314729385066306	0.578394001755944	4.70389784230509	5.90451806098116
chr17	8090183	8090265	+	tRNA-Ser-GCT-4-3	0.993093284772895	1.11925359465994	1.01538484128617	0.329716498640892	0.323220177451851	2.21917761108748	3.28427600352447
chr6	28180814	28180896	+	tRNA-Ser-GCT-5-1	1.33003564924941	1.86542265776656	1.69881694599802	0.284755157917134	0.289197000877972	0.663856550325315	0.861449443547403
chr6	26305720	26305798	-	tRNA-Ser-GCT-6-1	0.62068330298306	0.419720097997477	0.419822578608705	0.344703612215478	0.391266530599609	0.227607960111537	0.412777858366464
chr10	69524260	69524342	+	tRNA-Ser-TGA-1-1	1.04629471074287	1.15034397228938	0.937278315033389	0.314729385066306	0.391266530599609	2.01053698098524	2.79971069152906
chr6	27513467	27513549	+	tRNA-Ser-TGA-2-1	0.46107902507313	0.544081608515248	0.371005999700716	0.449613407237579	0.510347648608186	0.32244461015801	0.340990404737514
chr6	26312823	26312905	-	tRNA-Ser-TGA-3-1	1.36550326656273	1.0881632170305	1.07396473597576	0.254780930767962	0.459312883747367	0.68282388033461	0.699927672882265
chr6	27473606	27473688	-	tRNA-Ser-TGA-4-1	1.24136660596612	1.15034397228938	1.05443810441256	0.464600520812165	0.459312883747367	0.170705970083652	0.358937268144751
chr17	8090477	8090551	+	tRNA-Thr-AGT-1-1	0.993093284772895	1.25916029399243	1.11301799910215	0.344703612215478	0.34023176573879	1.95363499095736	2.60229519404945
chr17	8129552	8129626	-	tRNA-Thr-AGT-1-2	1.06402851939953	1.1658891611041	1.13254463066534	0.269768044342548	0.272185412591032	1.11907247054839	1.84852693094547
chr19	33667962	33668036	+	tRNA-Thr-AGT-1-3	1.09949613671285	1.19697953873355	1.28875768317091	0.29974227149172	0.306208589164911	5.87987230288136	6.10193355846077
chr6	26533144	26533218	-	tRNA-Thr-AGT-2-1	1.31230184059275	1.63224482554574	1.44497073567647	0.539536088685095	0.391266530599609	0.625921890306725	0.87939630695464
chr6	27652473	27652547	-	tRNA-Thr-AGT-2-2	1.2945680319361	1.6011544479163	1.3278109462973	0.404652066513821	0.442301295460428	0.512117910250957	0.340990404737514
chr6	28693794	28693868	+	tRNA-Thr-AGT-3-1	0.266007129849883	0.139906699332492	0.185502999850358	0.134884022171274	0.170115882869395	0.0758693200371788	0.0538405902217127
chr6	27694472	27694546	+	tRNA-Thr-AGT-4-1	0.868956624176283	0.590717174959412	0.595562262677466	0.494574747961337	0.408278118886549	0.151738640074358	0.340990404737514
chr17	8042769	8042843	-	tRNA-Thr-AGT-5-1	0.798021389549648	1.02598246177161	0.849408472999008	0.29974227149172	0.323220177451851	0.891464510436851	0.969130623990828
chr6	27130049	27130123	+	tRNA-Thr-AGT-6-1	0.957625667459578	0.917166140068561	0.859171788780606	0.404652066513821	0.289197000877972	0.398313930195189	0.305096677923038
chr6	28456769	28456843	-	tRNA-Thr-CGT-1-1	0.851222815519624	1.07261802821577	0.947041630814986	0.374677839364649	0.289197000877972	0.436248590213778	1.05886494102702
chr16	14379749	14379821	+	tRNA-Thr-CGT-2-1	0.567481877013083	0.528536419700526	0.66390547314865	0.404652066513821	0.408278118886549	2.95890348144997	3.12275423285933
chr6	28615983	28616057	-	tRNA-Thr-CGT-3-1	0.212805703879906	0.466355664441641	0.517455736424683	0.239793817193376	0.153104294582456	0.170705970083652	0.179468634072376
chr17	29877092	29877164	+	tRNA-Thr-CGT-4-1	0.372409981789836	0.481900853256362	0.429585894390303	0.284755157917134	0.221150647730214	8.08008258395955	7.932513625999
chr6	27586134	27586208	+	tRNA-Thr-CGT-5-1	0.868956624176283	0.994892084142167	0.956804946596584	0.239793817193376	0.544370825182065	1.02423582050191	1.77673947731652
chr6	28442328	28442402	-	tRNA-Thr-TGT-1-1	1.40097088387605	1.57006407028686	0.966568262378182	0.449613407237579	0.442301295460428	0.246575290120831	0.269202951108563
chr1	222638346	222638419	+	tRNA-Thr-TGT-2-1	0.372409981789836	0.404174909182756	0.507692420643086	0.179845362895032	0.153104294582456	0.493150580241662	0.628140219253314
chr14	21081948	21082021	-	tRNA-Thr-TGT-3-1	1.54284135312932	2.37841388865237	2.12840284038832	0.329716498640892	0.374254942312669	1.4225497506971	1.31012102872834
chr14	21099318	21099391	-	tRNA-Thr-TGT-4-1	1.02856090208621	1.07261802821577	1.03491147284937	0.374677839364649	0.459312883747367	0.625921890306725	0.73582139969674
chr14	21149848	21149921	+	tRNA-Thr-TGT-5-1	0.815755198206307	0.79280462955079	0.66390547314865	0.449613407237579	0.306208589164911	4.13487794202625	6.10193355846077
chr5	180618686	180618758	-	tRNA-Thr-TGT-6-1	0.868956624176283	0.963801706512725	0.947041630814986	0.419639180088407	0.544370825182065	7.34035671359705	9.67335937650104
chr17	8124186	8124258	-	tRNA-Trp-CCA-1-1	0.62068330298306	1.10370840584522	1.17159789379174	0.284755157917134	0.408278118886549	5.70916633279771	4.36108780795873
chr17	19411493	19411565	+	tRNA-Trp-CCA-2-1	0.549748068356424	0.388629720368034	0.507692420643086	0.374677839364649	0.289197000877972	2.73129552133844	1.93826124798166
chr6	26319329	26319401	-	tRNA-Trp-CCA-3-1	0.443345216416471	0.373084531553313	0.390532631263912	0.419639180088407	0.459312883747367	0.189673300092947	0.556352765624364
chr6	26331671	26331743	-	tRNA-Trp-CCA-3-2	0.851222815519624	0.777259440736068	0.829881841435813	0.314729385066306	0.561382413469004	0.284509950139421	0.358937268144751
chr17	8089675	8089747	+	tRNA-Trp-CCA-3-3	0.372409981789836	0.419720097997477	0.468639157516694	0.344703612215478	0.34023176573879	2.5226548912362	3.44579777418961
chr12	98898029	98898101	+	tRNA-Trp-CCA-4-1	0.602949494326401	0.730623874291904	0.732248683619835	0.389664952939235	0.612417178329823	4.02107396197048	5.09690920765547
chr7	99067306	99067378	+	tRNA-Trp-CCA-5-1	0.602949494326401	0.404174909182756	0.507692420643086	0.794317019453057	0.680463531477581	0.701791210343904	1.23833357509939
chr6	26569085	26569176	+	tRNA-Tyr-GTA-1-1	1.61377658775595	1.83433228013712	1.66952699865322	0.389664952939235	0.578394001755944	0.569019900278841	0.789661989918452
chr2	27273649	27273738	+	tRNA-Tyr-GTA-2-1	0.514280451043106	0.777259440736068	0.634615525803857	0.344703612215478	0.221150647730214	3.67966202180317	4.8277062565469
chr6	26577331	26577420	+	tRNA-Tyr-GTA-3-1	0.514280451043106	0.575171986144691	0.605325578459064	0.389664952939235	0.391266530599609	0.227607960111537	0.323043541330276
chr14	21125622	21125716	-	tRNA-Tyr-GTA-4-1	0.390143790446495	0.528536419700526	0.497929104861488	0.434626293662993	0.391266530599609	0.303477280148715	0.466618448588176
chr8	67025601	67025694	+	tRNA-Tyr-GTA-5-1	0.496546642386448	0.466355664441641	0.556508999551074	0.269768044342548	0.170115882869395	8.06111525395025	9.13495347428392
chr8	67026222	67026311	+	tRNA-Tyr-GTA-5-2	0.425611407759812	0.606262363774133	0.48816578907989	0.254780930767962	0.272185412591032	8.09904991396884	8.74012247932469
chr14	21121257	21121351	-	tRNA-Tyr-GTA-5-3	0.407877599103153	0.279813398664985	0.410059262827108	0.314729385066306	0.187127471156335	0.132771310065063	0.305096677923038
chr14	21131350	21131444	-	tRNA-Tyr-GTA-5-4	0.212805703879906	0.512991230885805	0.517455736424683	0.374677839364649	0.391266530599609	0.474183250232368	0.502512175402652
chr14	21151431	21151520	+	tRNA-Tyr-GTA-5-5	0.727086154923013	0.68398830784774	0.937278315033389	0.329716498640892	0.289197000877972	8.63013515422909	7.932513625999
chr6	26595101	26595190	+	tRNA-Tyr-GTA-6-1	0.532014259699765	0.901620951253839	0.644378841585455	0.374677839364649	0.374254942312669	0.265542620130126	0.430724721773701
chr14	21128116	21128210	-	tRNA-Tyr-GTA-7-1	0.3014747471632	0.326448965109149	0.234319578758347	0.254780930767962	0.255173824304093	0.208640630102242	0.520459038809889
chr6	26575797	26575887	+	tRNA-Tyr-GTA-8-1	0.319208555819859	0.310903776294427	0.410059262827108	0.389664952939235	0.493336060321246	0.246575290120831	0.340990404737514
chr8	66609531	66609619	-	tRNA-Tyr-GTA-9-1	0.195071895223247	0.23317783222082	0.244082894539945	0.239793817193376	0.323220177451851	0.265542620130126	0.287149814515801
chr3	169490017	169490090	+	tRNA-Val-AAC-1-1	1.24136660596612	1.69442558080463	1.39615415676849	0.359690725790064	0.561382413469004	6.16438225302078	5.36611215876403
chr5	180591153	180591226	+	tRNA-Val-AAC-1-2	0.514280451043106	0.559626797329969	0.536982367987879	0.584497429408853	0.527359236895125	0.32244461015801	0.269202951108563
chr5	180596609	180596682	+	tRNA-Val-AAC-1-3	0.62068330298306	0.808349818365511	0.673668788930248	0.524548975110509	0.646440354903702	0.436248590213778	0.915290033769115
chr5	180645269	180645342	-	tRNA-Val-AAC-1-4	2.5004670205889	2.4716850215407	2.52869878743383	0.554523202259681	0.425289707173488	1.0621704805205	1.77673947731652
chr6	27721178	27721251	-	tRNA-Val-AAC-1-5	0.656150920296377	0.544081608515248	0.57603563111427	0.374677839364649	0.476324472034307	1.27081111062275	1.435749072579
chr5	180615415	180615488	-	tRNA-Val-AAC-2-1	1.06402851939953	0.870530573624396	0.937278315033389	0.509561861535923	0.459312883747367	1.65015771080864	2.44077342338431
chr6	27618706	27618779	-	tRNA-Val-AAC-3-1	0.780287580892989	0.994892084142167	1.01538484128617	0.569510315834267	0.493336060321246	0.265542620130126	0.323043541330276
chr6	27648884	27648957	-	tRNA-Val-AAC-4-1	0.354676173133177	0.373084531553313	0.234319578758347	0.404652066513821	0.374254942312669	0.341411940167305	0.448671585180939
chr6	27203287	27203360	+	tRNA-Val-AAC-5-1	0.3014747471632	2.72040804257624	1.96242647210116	0.359690725790064	0.408278118886549	3.03477280148715	0.502512175402652
chr1	161369489	161369562	-	tRNA-Val-CAC-1-1	0.727086154923013	0.808349818365511	0.683432104711846	0.449613407237579	0.35724335402573	13.6375102766829	12.0782390730709
chr5	180524069	180524142	+	tRNA-Val-CAC-1-2	0.798021389549648	1.02598246177161	1.00562152550457	0.614471656558025	0.69747511976452	0.284509950139421	0.376884131551989
chr5	180529252	180529325	-	tRNA-Val-CAC-1-3	0.76255377223633	0.870530573624396	0.995858209722975	0.539536088685095	0.595405590042883	0.32244461015801	0.502512175402652
chr5	180600649	180600722	+	tRNA-Val-CAC-1-4	0.727086154923013	1.05707283940105	1.07396473597576	0.584497429408853	0.612417178329823	0.68282388033461	1.50753652620795
chr5	180649394	180649467	-	tRNA-Val-CAC-1-5	1.34776945790607	1.57006407028686	1.67929031443482	0.449613407237579	0.71448670805146	5.63329701276053	9.69130623990828
chr6	26538281	26538354	+	tRNA-Val-CAC-1-6	1.2945680319361	1.3835218045102	1.30828431473411	0.419639180088407	0.459312883747367	6.88514079337398	8.41707893799441
chr6	27248048	27248121	-	tRNA-Val-CAC-2-1	0.673884728953036	0.606262363774133	0.624852210022259	0.374677839364649	0.544370825182065	0.986301160483325	0.574299629031602
chr19	4724646	4724719	-	tRNA-Val-CAC-3-1	0.372409981789836	0.528536419700526	0.390532631263912	0.314729385066306	0.34023176573879	0.587987230288136	0.987077487398066
chr1	149298554	149298627	-	tRNA-Val-CAC-4-1	0.975359476116236	0.746169063106626	0.810355209872617	0.839278360176815	0.748509884625339	1.21390912059486	1.92031438457442
chr1	149684087	149684161	-	tRNA-Val-CAC-5-1	0.993093284772895	1.02598246177161	0.868935104562204	0.764342792303885	0.901614179207795	1.74499436085511	2.36898596975536
chr6	27173866	27173939	-	tRNA-Val-CAC-6-1	0.195071895223247	0.373084531553313	0.292899473447934	0.284755157917134	0.35724335402573	0.606954560297431	0.287149814515801
chr11	59318101	59318174	-	tRNA-Val-TAC-1-1	0.354676173133177	0.621807552588855	0.615088894240661	0.269768044342548	0.153104294582456	0.796627860390378	1.41780220917177
chrX	18693028	18693101	-	tRNA-Val-TAC-1-2	0.425611407759812	0.45081047562692	0.40029594704551	0.239793817193376	0.187127471156335	5.70916633279771	3.85857563255607
chr11	59318459	59318532	-	tRNA-Val-TAC-2-1	0.478812833729789	0.512991230885805	0.517455736424683	0.194832476469618	0.204139059443274	0.455215920223073	0.771715126511215
chr10	5895673	5895746	-	tRNA-Val-TAC-3-1	0.478812833729789	0.310903776294427	0.468639157516694	0.434626293662993	0.544370825182065	0.246575290120831	0.394830994959226
chr6	27258404	27258477	+	tRNA-Val-TAC-4-1	0.46107902507313	0.79280462955079	0.859171788780606	0.449613407237579	0.425289707173488	0.910431840446146	0.1435749072579
